dataset,nitrogen,nitrogen,nitrogen
n_features,2/10,2/11,2/12
regression_metric,mean_squared_error,mean_squared_error,mean_squared_error
item,mean,mean,mean
CARS,0.03229346809812458,0.03253982029576583,0.032531438684212606
FiPLS,0.030666705922591846,0.030987428449098454,0.031232565053471523
IPLS,0.030342587128106818,0.03059576459281,0.030679409247306944
MCUVE,0.034733964062401576,0.03475624487275619,0.03678551915099567
VIP,0.03128605657932083,0.03198959179467855,0.03236102038960167
